measurement_no,specimen_no,measurement_type,average,reid_no,is_type,specimen_part,identified_name,identified_no,difference,accepted_name_x,accepted_no,max_ma,min_ma,reference_no,accepted_name_y,class,order,family,genus,diet,_merge
167685,83452,diameter,363.0,26483,holotype,humerus,Helopus zdanskyi,64281,recombined as,Euhelopus zdanskyi,64281,145.0,132.9,38083,Euhelopus,Saurischia,,,Euhelopus,herbivore,both
167686,83453,length,1088.0,26483,holotype,femur,Helopus zdanskyi,64281,recombined as,Euhelopus zdanskyi,64281,145.0,132.9,38083,Euhelopus,Saurischia,,,Euhelopus,herbivore,both
167687,83454,length,740.0,26483,holotype,tibia,Helopus zdanskyi,64281,recombined as,Euhelopus zdanskyi,64281,145.0,132.9,38083,Euhelopus,Saurischia,,,Euhelopus,herbivore,both
167688,83455,length,740.0,26483,holotype,fibula,Helopus zdanskyi,64281,recombined as,Euhelopus zdanskyi,64281,145.0,132.9,38083,Euhelopus,Saurischia,,,Euhelopus,herbivore,both
167689,83456,length,2440.0,34161,holotype,scapulocoracoid,Supersaurus vivianae,56455,,Supersaurus vivianae,56455,155.7,145.0,12262,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167690,83457,length,2740.0,34161,paratype,scapulocoracoid,Supersaurus vivianae,56455,,Supersaurus vivianae,56455,155.7,145.0,12262,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167691,83458,length,2700.0,12062,paratype,scapulocoracoid,Ultrasaurus macintoshi,56449,subjective synonym of,Supersaurus vivianae,56455,155.7,145.0,12262,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167692,83459,width,220.0,0,neither,scapula,Ultrasauros macintoshi,56453,subjective synonym of,Supersaurus vivianae,56455,,,9730,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167693,83459,length,1990.0,0,neither,scapula,Ultrasauros macintoshi,56453,subjective synonym of,Supersaurus vivianae,56455,,,9730,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167694,83460,width,570.0,0,neither,coracoid,Ultrasauros macintoshi,56453,subjective synonym of,Supersaurus vivianae,56455,,,9730,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167695,83460,length,510.0,0,neither,coracoid,Ultrasauros macintoshi,56453,subjective synonym of,Supersaurus vivianae,56455,,,9730,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167696,83461,width,840.0,0,neither,coracoid,Ultrasauros macintoshi,56453,subjective synonym of,Supersaurus vivianae,56455,,,9730,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167697,83461,length,540.0,0,neither,coracoid,Ultrasauros macintoshi,56453,subjective synonym of,Supersaurus vivianae,56455,,,9730,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167698,83462,width,120.0,0,neither,scapula,Ultrasauros macintoshi,56453,subjective synonym of,Supersaurus vivianae,56455,,,9730,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167699,83462,length,840.0,0,neither,scapula,Ultrasauros macintoshi,56453,subjective synonym of,Supersaurus vivianae,56455,,,9730,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167700,83463,width,250.0,0,neither,coracoid,Ultrasauros macintoshi,56453,subjective synonym of,Supersaurus vivianae,56455,,,9730,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167701,83463,length,230.0,0,neither,coracoid,Ultrasauros macintoshi,56453,subjective synonym of,Supersaurus vivianae,56455,,,9730,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167702,83464,width,270.0,0,neither,scapula,Ultrasauros macintoshi,56453,subjective synonym of,Supersaurus vivianae,56455,,,9730,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167703,83464,length,1930.0,0,neither,scapula,Ultrasauros macintoshi,56453,subjective synonym of,Supersaurus vivianae,56455,,,9730,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167704,83465,width,840.0,0,neither,coracoid,Ultrasauros macintoshi,56453,subjective synonym of,Supersaurus vivianae,56455,,,9730,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167705,83465,length,450.0,0,neither,coracoid,Ultrasauros macintoshi,56453,subjective synonym of,Supersaurus vivianae,56455,,,9730,Supersaurus,Saurischia,,Diplodocidae,Supersaurus,herbivore,both
167706,83466,width,87.0,38957,neither,ulna,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167707,83466,length,780.0,38957,neither,ulna,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167708,83467,width,95.0,38957,neither,femur,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167709,83467,length,1240.0,38957,neither,femur,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167710,83468,width,140.0,38957,neither,femur,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167711,83468,length,1300.0,38957,neither,femur,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167712,83469,width,120.0,38957,neither,femur,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167713,83469,length,1310.0,38957,neither,femur,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167714,83470,width,118.0,38957,neither,tibia,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167715,83470,length,780.0,38957,neither,tibia,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167716,83471,width,110.0,38957,neither,tibia,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167717,83471,length,740.0,38957,neither,tibia,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167718,83472,width,70.0,38957,neither,fibula,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167719,83472,length,790.0,38957,neither,fibula,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167720,83473,width,70.0,38957,neither,fibula,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167721,83473,length,780.0,38957,neither,fibula,Tastavinsaurus sanzi,138440,,Tastavinsaurus sanzi,138440,125.45,122.46,39481,Tastavinsaurus,Saurischia,,,Tastavinsaurus,herbivore,both
167722,83474,width,215.0,18089,holotype,scapula,Aragosaurus ischiaticus,70637,,Aragosaurus ischiaticus,70637,157.3,145.0,7241,Aragosaurus,Saurischia,,,Aragosaurus,herbivore,both
167723,83474,length,1260.0,18089,holotype,scapula,Aragosaurus ischiaticus,70637,,Aragosaurus ischiaticus,70637,157.3,145.0,7241,Aragosaurus,Saurischia,,,Aragosaurus,herbivore,both
167724,83475,width,450.0,18089,holotype,femur,Aragosaurus ischiaticus,70637,,Aragosaurus ischiaticus,70637,157.3,145.0,7241,Aragosaurus,Saurischia,,,Aragosaurus,herbivore,both
167725,83475,length,1360.0,18089,holotype,femur,Aragosaurus ischiaticus,70637,,Aragosaurus ischiaticus,70637,157.3,145.0,7241,Aragosaurus,Saurischia,,,Aragosaurus,herbivore,both
167726,83476,length,690.0,12061,holotype,skull,Atlasaurus imelakei,63744,,Atlasaurus imelakei,63744,168.3,166.1,12237,Atlasaurus,Saurischia,,,Atlasaurus,herbivore,both
167727,83477,length,1973.4,12061,holotype,humerus,Atlasaurus imelakei,63744,,Atlasaurus imelakei,63744,168.3,166.1,12237,Atlasaurus,Saurischia,,,Atlasaurus,herbivore,both
167728,83477,circumference,565.0,12061,holotype,humerus,Atlasaurus imelakei,63744,,Atlasaurus imelakei,63744,168.3,166.1,12237,Atlasaurus,Saurischia,,,Atlasaurus,herbivore,both
167729,83478,length,1943.0,12061,holotype,femur,Atlasaurus imelakei,63744,,Atlasaurus imelakei,63744,168.3,166.1,12237,Atlasaurus,Saurischia,,,Atlasaurus,herbivore,both
167730,83478,circumference,690.0,12061,holotype,femur,Atlasaurus imelakei,63744,,Atlasaurus imelakei,63744,168.3,166.1,12237,Atlasaurus,Saurischia,,,Atlasaurus,herbivore,both
167731,83479,length,1244.7,12061,holotype,ulna,Atlasaurus imelakei,63744,,Atlasaurus imelakei,63744,168.3,166.1,12237,Atlasaurus,Saurischia,,,Atlasaurus,herbivore,both
167732,83480,length,1214.4,12061,holotype,radius,Atlasaurus imelakei,63744,,Atlasaurus imelakei,63744,168.3,166.1,12237,Atlasaurus,Saurischia,,,Atlasaurus,herbivore,both
167733,83481,length,1153.7,12061,holotype,tibia,Atlasaurus imelakei,63744,,Atlasaurus imelakei,63744,168.3,166.1,12237,Atlasaurus,Saurischia,,,Atlasaurus,herbivore,both
167734,83482,length,1093.0,12061,holotype,fibula,Atlasaurus imelakei,63744,,Atlasaurus imelakei,63744,168.3,166.1,12237,Atlasaurus,Saurischia,,,Atlasaurus,herbivore,both
167745,83488,width,240.0,0,holotype,scapula,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167746,83488,length,1245.0,0,holotype,scapula,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167747,83489,width,250.0,0,holotype,scapula,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167748,83489,length,1370.0,0,holotype,scapula,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167749,83490,length,445.0,0,holotype,coracoid,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167750,83491,width,492.0,0,holotype,coracoid,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167751,83492,length,1260.0,0,holotype,humerus,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167752,83492,circumference,594.0,0,holotype,humerus,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167753,83493,length,1236.0,0,holotype,humerus,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167754,83493,circumference,575.0,0,holotype,humerus,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167755,83494,length,930.0,0,holotype,ulna,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167756,83494,circumference,346.0,0,holotype,ulna,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167757,83495,length,1615.0,0,holotype,femur,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167758,83495,circumference,683.0,0,holotype,femur,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167759,83496,length,945.0,0,holotype,tibia,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167760,83496,circumference,300.0,0,holotype,tibia,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167761,83497,length,945.0,0,holotype,fibula,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167762,83497,circumference,300.0,0,holotype,fibula,Cetiosaurus oxoniensis,66688,,Cetiosaurus oxoniensis,66688,171.6,167.7,14456,Cetiosaurus,Saurischia,,,Cetiosaurus,herbivore,both
167777,83505,width,170.0,0,holotype,scapula,Klamelisaurus gobiensis,66627,,Klamelisaurus gobiensis,66627,,,13896,Klamelisaurus,Saurischia,,,Klamelisaurus,herbivore,both
167778,83505,length,1300.0,0,holotype,scapula,Klamelisaurus gobiensis,66627,,Klamelisaurus gobiensis,66627,,,13896,Klamelisaurus,Saurischia,,,Klamelisaurus,herbivore,both
167779,83506,width,390.0,0,holotype,coracoid,Klamelisaurus gobiensis,66627,,Klamelisaurus gobiensis,66627,,,13896,Klamelisaurus,Saurischia,,,Klamelisaurus,herbivore,both
167780,83506,length,300.0,0,holotype,coracoid,Klamelisaurus gobiensis,66627,,Klamelisaurus gobiensis,66627,,,13896,Klamelisaurus,Saurischia,,,Klamelisaurus,herbivore,both
167781,83507,length,920.0,0,holotype,humerus,Klamelisaurus gobiensis,66627,,Klamelisaurus gobiensis,66627,,,13896,Klamelisaurus,Saurischia,,,Klamelisaurus,herbivore,both
167782,83508,length,600.0,0,holotype,ulna,Klamelisaurus gobiensis,66627,,Klamelisaurus gobiensis,66627,,,13896,Klamelisaurus,Saurischia,,,Klamelisaurus,herbivore,both
167783,83509,length,560.0,0,holotype,radius,Klamelisaurus gobiensis,66627,,Klamelisaurus gobiensis,66627,,,13896,Klamelisaurus,Saurischia,,,Klamelisaurus,herbivore,both
167784,83510,length,1200.0,0,holotype,femur,Klamelisaurus gobiensis,66627,,Klamelisaurus gobiensis,66627,,,13896,Klamelisaurus,Saurischia,,,Klamelisaurus,herbivore,both
167785,83511,length,740.0,0,holotype,tibia,Klamelisaurus gobiensis,66627,,Klamelisaurus gobiensis,66627,,,13896,Klamelisaurus,Saurischia,,,Klamelisaurus,herbivore,both
167786,83512,length,770.0,0,holotype,fibula,Klamelisaurus gobiensis,66627,,Klamelisaurus gobiensis,66627,,,13896,Klamelisaurus,Saurischia,,,Klamelisaurus,herbivore,both
167793,83516,length,1430.0,0,holotype,humerus,Losillasaurus giganteus,57685,,Losillasaurus giganteus,57685,157.3,145.0,10657,Losillasaurus,Saurischia,,,Losillasaurus,herbivore,both
167798,83516,width,265.0,0,holotype,humerus,Losillasaurus giganteus,57685,,Losillasaurus giganteus,57685,157.3,145.0,10657,Losillasaurus,Saurischia,,,Losillasaurus,herbivore,both
167794,83517,width,125.0,0,holotype,ulna,Losillasaurus giganteus,57685,,Losillasaurus giganteus,57685,157.3,145.0,10657,Losillasaurus,Saurischia,,,Losillasaurus,herbivore,both
167795,83517,length,810.0,0,holotype,ulna,Losillasaurus giganteus,57685,,Losillasaurus giganteus,57685,157.3,145.0,10657,Losillasaurus,Saurischia,,,Losillasaurus,herbivore,both
167796,83518,width,126.0,0,holotype,radius,Losillasaurus giganteus,57685,,Losillasaurus giganteus,57685,157.3,145.0,10657,Losillasaurus,Saurischia,,,Losillasaurus,herbivore,both
167797,83518,length,785.0,0,holotype,radius,Losillasaurus giganteus,57685,,Losillasaurus giganteus,57685,157.3,145.0,10657,Losillasaurus,Saurischia,,,Losillasaurus,herbivore,both
167851,83545,width,135.0,25783,holotype,femur,Demandasaurus darwini,202270,,Demandasaurus darwini,202270,130.0,122.46,37926,Demandasaurus,Saurischia,,Rebbachisauridae,Demandasaurus,herbivore,both
167852,83545,length,1080.0,25783,holotype,femur,Demandasaurus darwini,202270,,Demandasaurus darwini,202270,130.0,122.46,37926,Demandasaurus,Saurischia,,Rebbachisauridae,Demandasaurus,herbivore,both
167853,83546,width,164.2,19032,holotype,scapula,Suuwassea emilieae,57364,recombined as,Amphicoelias emilieae,57364,155.7,150.8,42597,Amphicoelias,Saurischia,,Diplodocidae,Amphicoelias,herbivore,both
167854,83546,length,1072.0,19032,holotype,scapula,Suuwassea emilieae,57364,recombined as,Amphicoelias emilieae,57364,155.7,150.8,42597,Amphicoelias,Saurischia,,Diplodocidae,Amphicoelias,herbivore,both
167855,83547,width,388.1,19032,holotype,coracoid,Suuwassea emilieae,57364,recombined as,Amphicoelias emilieae,57364,155.7,150.8,42597,Amphicoelias,Saurischia,,Diplodocidae,Amphicoelias,herbivore,both
167856,83547,length,317.7,19032,holotype,coracoid,Suuwassea emilieae,57364,recombined as,Amphicoelias emilieae,57364,155.7,150.8,42597,Amphicoelias,Saurischia,,Diplodocidae,Amphicoelias,herbivore,both
167857,83548,length,1250.0,0,holotype,femur,Rayososaurus agrioensis,71351,,Rayososaurus agrioensis,71351,99.6,93.5,37022,Rayososaurus,Saurischia,,Rebbachisauridae,Rayososaurus,herbivore,both
167858,83549,length,760.0,0,holotype,fibula,Rayososaurus agrioensis,71351,,Rayososaurus agrioensis,71351,99.6,93.5,37022,Rayososaurus,Saurischia,,Rebbachisauridae,Rayososaurus,herbivore,both
167859,83550,length,860.0,0,holotype,scapula,Rayososaurus agrioensis,71351,,Rayososaurus agrioensis,71351,99.6,93.5,37022,Rayososaurus,Saurischia,,Rebbachisauridae,Rayososaurus,herbivore,both
168071,83650,length,750.0,0,neither,humerus,Dicraeosaurus hansemanni,65941,,Dicraeosaurus hansemanni,65941,,,12606,Dicraeosaurus,Saurischia,,Dicraeosauridae,Dicraeosaurus,herbivore,both
168072,83651,length,450.0,0,neither,radius,Dicraeosaurus hansemanni,65941,,Dicraeosaurus hansemanni,65941,,,12606,Dicraeosaurus,Saurischia,,Dicraeosauridae,Dicraeosaurus,herbivore,both
168073,83652,length,1220.0,0,neither,femur,Dicraeosaurus hansemanni,65941,,Dicraeosaurus hansemanni,65941,,,12606,Dicraeosaurus,Saurischia,,Dicraeosauridae,Dicraeosaurus,herbivore,both
168074,83653,length,780.0,0,neither,tibia,Dicraeosaurus hansemanni,65941,,Dicraeosaurus hansemanni,65941,,,12606,Dicraeosaurus,Saurischia,,Dicraeosauridae,Dicraeosaurus,herbivore,both
168075,83654,length,860.0,12692,neither,femur,Mamenchisaurus hochuanensis,56463,,Mamenchisaurus hochuanensis,56463,163.5,145.0,15609,Mamenchisaurus,Saurischia,,Mamenchisauridae,Mamenchisaurus,herbivore,both
168076,83655,length,880.0,12692,neither,tibia,Mamenchisaurus hochuanensis,56463,,Mamenchisaurus hochuanensis,56463,163.5,145.0,15609,Mamenchisaurus,Saurischia,,Mamenchisauridae,Mamenchisaurus,herbivore,both
168077,83656,length,830.0,0,holotype,humerus,Mamenchisaurus youngi,71838,,Mamenchisaurus youngi,71838,168.3,163.5,16721,Mamenchisaurus,Saurischia,,Mamenchisauridae,Mamenchisaurus,herbivore,both
168078,83657,length,545.0,0,holotype,radius,Mamenchisaurus youngi,71838,,Mamenchisaurus youngi,71838,168.3,163.5,16721,Mamenchisaurus,Saurischia,,Mamenchisauridae,Mamenchisaurus,herbivore,both
168079,83658,length,705.0,0,holotype,femur,Mamenchisaurus youngi,71838,,Mamenchisaurus youngi,71838,168.3,163.5,16721,Mamenchisaurus,Saurischia,,Mamenchisauridae,Mamenchisaurus,herbivore,both
168080,83659,length,665.0,0,holotype,tibia,Mamenchisaurus youngi,71838,,Mamenchisaurus youngi,71838,168.3,163.5,16721,Mamenchisaurus,Saurischia,,Mamenchisauridae,Mamenchisaurus,herbivore,both
168081,83660,length,990.0,0,holotype,femur,Dicraeosaurus sattleri,65942,,Dicraeosaurus sattleri,65942,152.1,145.0,12585,Dicraeosaurus,Saurischia,,Dicraeosauridae,Dicraeosaurus,herbivore,both
168082,83661,length,590.0,0,holotype,tibia,Dicraeosaurus sattleri,65942,,Dicraeosaurus sattleri,65942,152.1,145.0,12585,Dicraeosaurus,Saurischia,,Dicraeosauridae,Dicraeosaurus,herbivore,both
168083,83662,length,1275.0,0,holotype,femur,Haplocanthus priscus,57370,recombined as,Haplocanthosaurus priscus,57370,155.7,145.0,13877,Haplocanthosaurus,Saurischia,,,Haplocanthosaurus,herbivore,both
168084,83663,length,666.0,0,holotype,tibia,Haplocanthus priscus,57370,recombined as,Haplocanthosaurus priscus,57370,155.7,145.0,13877,Haplocanthosaurus,Saurischia,,,Haplocanthosaurus,herbivore,both
168085,83664,length,1745.0,34163,holotype,femur,Haplocanthosaurus delfsi,66582,,Haplocanthosaurus delfsi,66582,155.7,145.0,13877,Haplocanthosaurus,Saurischia,,,Haplocanthosaurus,herbivore,both
168086,83665,length,912.0,34163,holotype,tibia,Haplocanthosaurus delfsi,66582,,Haplocanthosaurus delfsi,66582,155.7,145.0,13877,Haplocanthosaurus,Saurischia,,,Haplocanthosaurus,herbivore,both
168087,83666,length,1836.0,0,holotype,femur,Apatosaurus ajax,52958,,Apatosaurus ajax,52958,157.3,145.0,7811,Apatosaurus,Saurischia,,Diplodocidae,Apatosaurus,herbivore,both
168088,83667,length,1130.0,0,holotype,tibia,Apatosaurus ajax,52958,,Apatosaurus ajax,52958,157.3,145.0,7811,Apatosaurus,Saurischia,,Diplodocidae,Apatosaurus,herbivore,both
